CustomerID,recency,frequency,monetary
16910.0,4,547,1510
16912.0,28,101,2575
16913.0,290,8,113
16914.0,36,38,208
16915.0,9,57,621
16916.0,23,143,576
16917.0,276,9,391
16918.0,49,128,1068
16919.0,156,327,2596
16921.0,61,60,169
16923.0,12,672,7247
16924.0,21,83,846
16926.0,371,14,230
16927.0,115,6,543
16928.0,80,209,2847
16929.0,3,77,1295
16930.0,26,54,380
16931.0,5,898,4604
16932.0,53,53,161
16933.0,1,44,563
16934.0,54,62,950
16936.0,25,57,262
16938.0,8,241,2736
16940.0,52,305,3049
16942.0,12,281,1920
16943.0,211,33,816
16945.0,21,249,4345
16947.0,235,21,406
16948.0,138,19,435
16949.0,3,60,1286
16950.0,56,42,1178
16951.0,134,86,1277
16952.0,109,16,167
16953.0,30,1,20
16954.0,0,54,2085
16955.0,184,25,518
16956.0,17,16,308
16957.0,239,16,416
16959.0,87,7,117
16960.0,38,101,507
16961.0,116,14,234
16963.0,187,7,110
16965.0,226,26,201
16966.0,8,28,2154
16967.0,189,21,319
16968.0,4,31,439
16969.0,39,42,650
16971.0,38,41,357
16976.0,267,2,251
16978.0,77,39,344
16979.0,3,89,1852
16980.0,255,87,1078
16982.0,60,22,384
16983.0,12,148,1931
16984.0,88,407,4481
16985.0,17,120,5464
16986.0,29,3,1873
16987.0,3,129,1625
16988.0,5,7,126
16989.0,7,12,1133
16990.0,218,1,179
16992.0,10,93,1614
16996.0,30,37,1456
16997.0,288,12,702
16998.0,149,4,295
16999.0,23,23,484
17001.0,0,169,3989
17002.0,85,49,1493
17004.0,46,44,1412
17006.0,4,44,781
17007.0,50,52,889
17010.0,18,11,195
17011.0,30,15,270
17014.0,8,74,586
17015.0,28,217,1842
17017.0,2,252,8694
17018.0,40,16,920
17019.0,11,234,1272
17022.0,31,7,71
17024.0,45,3,95
17025.0,60,9,357
17026.0,185,4,154
17027.0,78,153,890
17029.0,110,2,716
17030.0,63,11,146
17031.0,11,22,380
17033.0,86,28,1030
17034.0,16,30,745
17035.0,245,28,433
17037.0,87,75,1267
17038.0,30,22,112
17040.0,137,15,449
17041.0,26,70,1081
17042.0,2,98,1044
17043.0,32,102,1735
17044.0,25,6,948
17045.0,113,22,339
17046.0,157,22,642
17047.0,85,65,1100
17048.0,117,43,925
17049.0,2,318,5659
17050.0,96,316,3228
17051.0,194,43,247
17052.0,28,92,413
17053.0,130,13,498
17054.0,28,83,1356
17058.0,81,62,1179
17059.0,29,516,3095
17060.0,266,5,234
17061.0,73,99,5232
17062.0,313,70,538
17063.0,21,78,1461
17064.0,58,62,859
17068.0,12,296,4552
17069.0,28,143,2709
17070.0,114,64,312
17071.0,28,140,2429
17073.0,17,174,1446
17075.0,17,77,834
17076.0,36,25,841
17078.0,36,28,378
17079.0,78,2,118
17080.0,22,8,287
17081.0,25,64,290
17082.0,33,81,2003
17083.0,109,52,1405
17084.0,35,162,2949
17085.0,123,187,1566
17086.0,7,96,2050
17088.0,28,115,1991
17090.0,4,63,2043
17091.0,2,195,3827
17092.0,50,125,1777
17094.0,322,14,301
17095.0,22,74,1324
17096.0,15,48,1022
17100.0,18,65,971
17101.0,10,42,1621
17102.0,261,1,25
17105.0,159,90,665
17107.0,33,418,10815
17109.0,29,117,885
17110.0,165,12,163
17111.0,47,30,248
17114.0,5,127,808
17115.0,8,39,837
17117.0,288,9,116
17118.0,317,10,157
17119.0,3,35,606
17120.0,233,18,307
17122.0,119,7,138
17123.0,161,9,345
17124.0,185,32,298
17125.0,50,40,259
17126.0,152,260,1004
17128.0,334,14,157
17131.0,5,134,2463
17133.0,15,27,4892
17134.0,106,24,425
17135.0,16,52,1139
17138.0,275,24,380
17139.0,15,478,10668
17140.0,247,20,465
17142.0,239,15,578
17144.0,1,48,984
17146.0,105,35,749
17147.0,22,81,1714
17148.0,51,9,124
17152.0,194,14,1689
17153.0,24,14,213
17154.0,75,23,329
17155.0,17,20,251
17157.0,7,13,319
17158.0,32,67,1266
17159.0,21,101,1538
17160.0,31,229,3518
17162.0,28,104,1715
17163.0,21,5,293
17164.0,32,144,2467
17165.0,284,10,158
17166.0,38,12,206
17169.0,57,54,835
17171.0,289,16,224
17172.0,78,15,317
17173.0,5,86,3766
17174.0,217,4,59
17175.0,44,63,1443
17176.0,201,15,306
17179.0,178,80,711
17180.0,56,128,796
17181.0,57,23,239
17183.0,7,73,3347
17186.0,46,2,144
17187.0,226,10,203
17188.0,11,84,2474
17189.0,106,61,384
17190.0,58,19,444
17191.0,28,237,2095
17193.0,35,32,1699
17194.0,273,29,262
17197.0,29,29,1013
17198.0,23,96,692
17201.0,53,40,342
17203.0,35,152,3563
17204.0,175,57,1564
17205.0,53,13,384
17206.0,53,7,204
17211.0,26,211,2317
17212.0,253,4,226
17213.0,40,157,2781
17214.0,60,103,1069
17217.0,234,9,113
17218.0,4,274,1960
17219.0,31,25,114
17220.0,24,472,3198
17221.0,7,63,335
17222.0,65,28,354
17223.0,310,49,426
17226.0,308,21,393
17227.0,18,47,939
17228.0,15,208,1906
17229.0,96,47,318
17230.0,264,69,3638
17231.0,12,541,3174
17232.0,2,36,421
17233.0,35,25,190
17234.0,182,14,149
17235.0,25,29,550
17236.0,12,105,916
17237.0,11,19,314
17238.0,2,566,3744
17239.0,312,15,382
17242.0,108,40,1135
17243.0,1,400,8676
17244.0,53,31,954
17245.0,204,9,171
17247.0,15,55,282
17248.0,120,69,318
17250.0,3,57,384
17251.0,362,39,283
17252.0,116,87,353
17253.0,18,18,178
17254.0,4,112,272
17255.0,40,78,298
17256.0,107,16,240
17259.0,148,124,603
17262.0,52,12,1253
17263.0,208,23,63
17265.0,138,127,562
17266.0,2,80,310
17267.0,127,38,317
17268.0,107,6,763
17272.0,42,114,2148
17274.0,35,27,111
17277.0,227,69,1065
17278.0,241,15,246
17279.0,57,9,187
17282.0,130,94,1703
17284.0,60,292,1652
17286.0,21,45,153
17287.0,26,124,1064
17288.0,9,142,1419
17289.0,31,111,944
17290.0,3,102,525
17291.0,308,1,550
17293.0,8,135,1875
17295.0,28,69,556
17297.0,17,51,131
17298.0,101,30,498
17299.0,11,57,669
17301.0,21,66,197
17302.0,14,79,1135
17303.0,361,53,250
17306.0,10,66,8631
17309.0,95,12,82
17311.0,78,55,1384
17312.0,138,14,644
17313.0,31,24,2328
17314.0,24,131,2527
17315.0,1,473,6292
17317.0,46,9,2600
17320.0,100,73,1200
17321.0,8,107,700
17323.0,15,200,921
17324.0,17,50,990
17325.0,280,6,96
17329.0,14,33,523
17330.0,22,6,363
17331.0,123,1,175
17333.0,85,28,494
17334.0,302,11,307
17337.0,151,543,2027
17338.0,17,753,6643
17339.0,94,9,243
17340.0,29,407,12353
17341.0,156,183,781
17343.0,355,17,193
17344.0,46,32,160
17345.0,15,87,537
17346.0,3,500,2676
17347.0,86,1,228
17348.0,14,215,1159
17349.0,179,9,110
17350.0,8,71,1286
17351.0,36,27,587
17353.0,129,8,1740
17354.0,50,16,1393
17356.0,311,19,178
17357.0,24,45,388
17358.0,303,59,365
17359.0,11,15,127
17360.0,17,132,585
17361.0,49,29,488
17362.0,239,35,312
17364.0,0,411,4481
17365.0,12,468,4801
17367.0,238,34,168
17368.0,23,111,1912
17370.0,72,33,446
17371.0,17,87,423
17372.0,40,253,1342
17373.0,40,57,646
17374.0,218,28,495
17375.0,199,69,400
17376.0,70,24,203
17377.0,23,418,4100
17379.0,11,83,404
17381.0,8,109,20275
17382.0,65,2,65
17383.0,4,51,199
17384.0,19,15,336
17385.0,14,47,261
17386.0,7,28,2686
17387.0,19,78,784
17388.0,77,15,1259
17389.0,0,213,31833
17391.0,163,3,508
17392.0,306,62,457
17394.0,219,4,203
17396.0,39,27,7330
17397.0,22,92,696
17398.0,114,38,653
17400.0,126,213,2129
17402.0,4,59,2633
17403.0,36,33,281
17405.0,1,82,1031
17406.0,333,113,2200
17408.0,163,2,32
17409.0,184,13,771
17410.0,16,64,1214
17411.0,12,41,778
17412.0,2,66,1258
17414.0,43,6,778
17415.0,79,14,507
17416.0,29,269,6893
17418.0,42,30,463
17419.0,11,206,4226
17420.0,50,30,598
17422.0,16,117,1979
17423.0,46,26,698
17425.0,19,43,759
17426.0,8,271,5037
17427.0,71,2,100
17428.0,0,328,17256
17429.0,128,39,524
17430.0,32,14,265
17431.0,313,43,403
17432.0,18,48,365
17433.0,88,54,303
17434.0,2,134,2373
17436.0,1,9,216
17438.0,253,17,388
17440.0,156,5,186
17442.0,36,135,2248
17446.0,176,9,120
17447.0,40,36,541
17449.0,2,277,2520
17450.0,8,337,194550
17451.0,1,100,1721
17453.0,17,19,486
17454.0,192,61,517
17455.0,203,8,131
17456.0,365,17,249
17457.0,126,19,1737
17458.0,15,54,316
17459.0,43,111,657
17460.0,94,29,622
17461.0,22,111,757
17462.0,60,27,675
17463.0,16,215,1896
17464.0,158,9,289
17466.0,10,41,763
17468.0,10,5,137
17469.0,16,88,1870
17470.0,44,78,1125
17472.0,191,181,710
17475.0,79,14,194
17480.0,77,29,511
17481.0,3,82,1255
17483.0,65,21,414
17486.0,261,24,396
17489.0,58,29,376
17490.0,0,76,2092
17491.0,1,109,3558
17492.0,248,12,374
17495.0,7,27,497
17496.0,358,10,271
17498.0,75,17,272
17499.0,289,40,622
17500.0,17,5,1138
17501.0,220,18,288
17502.0,9,28,689
17503.0,2,38,558
17504.0,206,127,2997
17505.0,161,52,1145
17506.0,75,14,302
17507.0,261,88,605
17509.0,57,366,6115
17510.0,24,20,308
17511.0,2,963,91062
17512.0,28,105,2924
17513.0,72,6,513
17514.0,128,40,208
17515.0,31,87,639
17516.0,15,137,768
17517.0,308,11,153
17519.0,17,82,1844
17520.0,53,30,546
17521.0,29,45,723
17522.0,1,73,1070
17523.0,11,33,652
17524.0,361,6,145
17525.0,359,9,422
17526.0,4,19,1195
17527.0,53,47,939
17528.0,1,253,3628
17530.0,1,394,2385
17531.0,190,14,296
17534.0,53,9,223
17535.0,280,13,164
17536.0,177,3,76
17537.0,29,75,897
17538.0,25,9,98
17540.0,24,25,578
17542.0,269,25,170
17545.0,43,145,645
17548.0,233,5,103
17549.0,23,6,148
17550.0,197,42,267
17551.0,359,43,306
17552.0,60,49,930
17553.0,129,2,1487
17554.0,1,88,1952
17555.0,19,106,483
17556.0,205,6,157
17557.0,14,34,541
17560.0,94,27,854
17561.0,19,46,167
17562.0,14,63,1122
17564.0,24,49,454
17566.0,8,152,901
17567.0,7,165,4331
17569.0,332,29,344
17571.0,50,299,1498
17572.0,71,12,226
17573.0,29,25,380
17574.0,242,8,185
17576.0,8,411,3622
17578.0,218,5,143
17579.0,4,50,448
17580.0,252,45,215
17581.0,0,440,11045
17582.0,236,29,175
17584.0,7,35,1242
17585.0,109,214,1133
17588.0,100,23,1240
17589.0,60,253,2404
17590.0,2,201,1479
17591.0,73,166,2225
17593.0,3,213,3927
17594.0,85,50,993
17595.0,12,83,388
17596.0,23,270,2827
17597.0,213,55,2044
17600.0,17,13,161
17601.0,239,9,116
17602.0,2,560,5102
17603.0,78,11,394
17604.0,217,63,309
17608.0,33,59,193
17609.0,40,237,1112
17611.0,7,576,3984
17612.0,53,135,2048
17613.0,22,312,4559
17614.0,57,100,390
17615.0,130,14,329
17616.0,173,3,571
17618.0,5,78,971
17619.0,312,77,218
17620.0,59,4,81
17621.0,21,26,1379
17623.0,32,33,527
17624.0,14,50,843
17625.0,18,315,2047
17628.0,81,5,75
17629.0,5,123,1814
17630.0,169,26,503
17631.0,1,39,528
17633.0,31,70,1324
17634.0,36,297,2361
17636.0,19,20,285
17637.0,31,35,547
17639.0,276,7,108
17640.0,86,5,621
17642.0,119,40,712
17643.0,373,8,101
17644.0,1,157,2895
17646.0,219,51,1008
17647.0,65,7,133
17648.0,60,91,1797
17649.0,138,52,868
17650.0,21,8,166
17651.0,11,232,3945
17652.0,25,259,4867
17653.0,36,44,1207
17654.0,277,22,117
17655.0,10,91,2638
17656.0,73,82,1674
17658.0,25,19,595
17659.0,17,158,2999
17660.0,141,45,196
17663.0,25,86,1802
17664.0,18,43,604
17666.0,3,18,728
17667.0,66,117,2055
17668.0,1,15,347
17669.0,42,68,3406
17670.0,227,11,205
17671.0,15,53,1572
17672.0,50,110,3178
17673.0,1,227,1629
17674.0,74,27,551
17675.0,1,705,20374
17676.0,4,78,1387
17677.0,1,304,16363
17678.0,263,16,298
17679.0,52,30,1992
17680.0,23,11,184
17682.0,10,118,2474
17684.0,43,15,239
17685.0,16,130,3191
17686.0,7,286,5739
17690.0,30,256,4757
17691.0,358,19,290
17692.0,127,46,740
17693.0,137,16,200
17694.0,141,15,283
17695.0,131,35,765
17696.0,38,115,2285
17697.0,236,19,338
17698.0,260,8,154
17700.0,16,142,2534
17701.0,252,24,417
17702.0,30,74,1824
17703.0,35,55,798
17704.0,168,31,885
17705.0,3,103,1823
17706.0,4,382,10504
17707.0,185,5,152
17708.0,187,35,267
17709.0,169,7,137
17711.0,10,23,385
17712.0,44,29,522
17714.0,320,10,153
17715.0,200,1,326
17716.0,22,245,5655
17718.0,232,6,139
17719.0,37,274,5396
17720.0,26,50,1195
17722.0,96,115,2424
17723.0,127,10,3276
17724.0,71,40,1033
17725.0,16,192,3439
17727.0,15,66,1060
17728.0,3,165,2876
17730.0,3,218,5298
17731.0,79,67,1240
17732.0,372,18,303
17733.0,38,35,692
17734.0,53,43,700
17735.0,2,690,13110
17736.0,9,25,377
17737.0,9,10,168
17738.0,19,97,1879
17739.0,11,47,2791
17742.0,113,15,355
17744.0,3,136,2322
17746.0,240,6,110
17747.0,112,1,71
17749.0,178,35,674
17750.0,5,193,1797
17752.0,359,1,80
17754.0,0,92,1772
17757.0,1,741,5605
17758.0,19,412,3456
17759.0,17,95,834
17760.0,21,25,287
17761.0,32,19,712
17763.0,263,1,15
17764.0,50,75,818
17765.0,158,57,371
17767.0,15,21,271
17768.0,8,105,2273
17769.0,12,310,3997
17770.0,198,38,1143
17771.0,56,54,245
17772.0,10,53,182
17774.0,96,156,1225
17775.0,254,3,56
17777.0,24,194,665
17779.0,21,82,658
17781.0,159,12,188
17783.0,72,67,283
17785.0,53,13,131
17786.0,85,72,278
17787.0,152,134,1865
17788.0,73,5,1117
17789.0,281,14,225
17790.0,26,190,1965
17791.0,29,10,106
17793.0,25,58,323
17795.0,179,46,350
17796.0,40,82,697
17797.0,22,111,780
17799.0,22,408,3055
17800.0,37,104,1199
17802.0,82,140,1285
17805.0,73,10,512
17806.0,11,43,546
17809.0,16,61,5411
17811.0,4,851,7837
17812.0,12,141,732
17813.0,14,371,1770
17816.0,36,17,36
17817.0,4,33,387
17819.0,71,48,3704
17824.0,51,13,298
17827.0,5,220,1995
17830.0,1,23,398
17831.0,33,2,35
17832.0,49,61,155
17835.0,2,61,350
17836.0,47,24,110
17837.0,42,169,1593
17838.0,26,121,2779
17839.0,42,56,338
17841.0,1,7847,40991
17843.0,303,37,205
17846.0,85,1,2033
17848.0,81,51,901
17849.0,218,26,605
17850.0,372,297,5391
17852.0,11,24,114
17854.0,185,15,311
17855.0,372,17,208
17856.0,1,15,1418
17857.0,4,54,26879
17858.0,5,199,5155
17859.0,304,25,148
17860.0,368,58,252
17861.0,3,222,2100
17862.0,323,11,330
17863.0,59,148,3160
17864.0,12,102,597
17865.0,30,370,10526
17866.0,142,9,329
17867.0,30,79,1197
17869.0,107,40,428
17870.0,2,279,1894
17871.0,204,10,155
17873.0,80,44,1859
17874.0,185,46,683
17877.0,170,12,237
17878.0,43,26,379
17879.0,173,6,178
17880.0,364,26,458
17881.0,304,8,133
17883.0,3,145,671
17884.0,3,117,717
17885.0,12,64,190
17886.0,31,109,899
17887.0,129,10,111
17888.0,21,67,726
17889.0,212,21,203
17890.0,322,94,602
17891.0,162,34,203
17892.0,56,28,244
17893.0,225,16,112
17894.0,71,193,1119
17895.0,44,16,98
17896.0,23,2,256
17897.0,172,114,566
17898.0,85,28,152
17899.0,159,32,155
17900.0,190,6,112
17901.0,29,19,110
17904.0,21,38,191
17905.0,71,34,800
17906.0,247,12,72
17908.0,373,58,243
17911.0,9,39,366
17912.0,310,38,311
17913.0,58,59,411
17914.0,3,80,336
17917.0,45,94,341
17919.0,88,23,1304
17920.0,4,696,4204
17921.0,64,145,826
17923.0,282,1,207
17924.0,11,31,2962
17925.0,372,1,244
17926.0,133,21,397
17928.0,45,23,212
17929.0,11,5,843
17930.0,35,39,1740
17931.0,134,65,408
17932.0,29,90,1331
17934.0,51,21,704
17935.0,138,29,145
17936.0,5,77,389
17937.0,8,43,4301
17939.0,159,12,99
17940.0,49,19,4106
17941.0,130,2,304
17942.0,7,2,77
17946.0,233,20,149
17947.0,37,9,176
17948.0,147,1,358
17949.0,1,70,58510
17950.0,72,71,482
17951.0,39,20,1008
17954.0,5,485,2332
17955.0,198,19,557
17956.0,249,1,12
17957.0,66,31,111
17958.0,116,7,508
17960.0,171,26,73
17961.0,21,249,1296
17962.0,142,35,102
17964.0,31,104,471
17965.0,37,329,2622
17966.0,37,68,1098
17967.0,371,48,123
17968.0,373,85,277
17969.0,166,14,228
17970.0,211,31,582
17972.0,241,31,136
17973.0,51,15,337
17974.0,24,179,740
17975.0,15,296,4488
17976.0,372,65,353
17977.0,29,21,288
17978.0,365,12,300
17979.0,35,146,757
17980.0,165,30,811
17984.0,145,48,152
17985.0,22,23,634
17986.0,56,1,20
17987.0,185,13,198
17988.0,11,38,201
17990.0,236,29,630
17991.0,225,5,93
17994.0,121,81,678
17995.0,281,2,76
17997.0,74,166,1970
17999.0,37,93,382
18001.0,12,58,417
18004.0,362,40,169
18005.0,3,60,249
18006.0,23,22,444
18008.0,70,30,2116
18009.0,235,32,257
18010.0,256,14,174
18011.0,373,28,102
18013.0,155,31,187
18014.0,28,32,166
18015.0,4,46,120
18016.0,32,123,1483
18017.0,81,3,523
18018.0,108,29,122
18019.0,51,5,38
18022.0,35,191,668
18024.0,152,21,389
18027.0,98,21,115
18030.0,4,9,230
18032.0,334,5,73
18033.0,65,34,97
18034.0,21,112,422
18035.0,35,53,730
18036.0,32,96,405
18037.0,154,19,70
18040.0,19,19,357
18041.0,11,472,4183
18042.0,53,7,165
18043.0,24,121,559
18044.0,4,127,2088
18045.0,45,47,189
18048.0,203,7,172
18050.0,359,5,74
18053.0,70,20,300
18055.0,7,360,6784
18056.0,288,19,363
18058.0,9,3,170
18059.0,23,19,306
18061.0,21,46,2119
18062.0,173,27,720
18064.0,133,7,814
18065.0,5,137,2392
18066.0,75,10,318
18067.0,40,37,396
18068.0,289,1,101
18069.0,26,470,2036
18071.0,257,25,453
18072.0,185,18,247
18073.0,114,73,3877
18074.0,373,13,489
18075.0,23,142,2611
18077.0,8,227,2633
18078.0,217,29,336
18079.0,45,127,3651
18080.0,18,2,1231
18081.0,36,17,343
18082.0,25,73,703
18084.0,16,1,90
18085.0,330,29,689
18086.0,274,7,101
18087.0,98,2,4055
18088.0,61,39,167
18092.0,2,89,9068
18093.0,93,36,2106
18094.0,81,70,3017
18095.0,312,21,580
18096.0,11,213,911
18097.0,7,108,2697
18099.0,127,19,168
18101.0,11,41,223
18102.0,0,431,259657
18104.0,37,38,754
18105.0,37,18,113
18106.0,329,39,430
18108.0,254,17,271
18109.0,1,444,8052
18110.0,19,46,236
18112.0,12,26,352
18113.0,368,1,76
18114.0,290,28,220
18116.0,67,378,1418
18117.0,25,74,320
18118.0,10,1279,5653
18119.0,367,30,181
18120.0,214,17,111
18121.0,149,32,673
18122.0,8,364,1826
18123.0,24,36,589
18125.0,29,196,1142
18126.0,60,56,206
18127.0,19,47,348
18129.0,243,14,112
18130.0,15,70,1059
18133.0,212,1,931
18135.0,29,20,681
18136.0,63,38,784
18138.0,295,8,152
18139.0,17,159,8438
18142.0,157,15,1019
18143.0,116,61,1000
18144.0,7,43,2888
18145.0,12,221,2861
18146.0,140,10,160
18147.0,45,7,179
18149.0,50,16,612
18150.0,32,37,566
18151.0,134,38,653
18154.0,3,21,399
18155.0,75,25,371
18156.0,12,140,734
18158.0,9,34,453
18159.0,301,23,530
18160.0,57,39,638
18161.0,15,80,1618
18164.0,37,24,399
18165.0,177,10,302
18167.0,23,37,1384
18168.0,176,131,1169
18169.0,60,9,202
18170.0,33,38,980
18171.0,58,54,1231
18172.0,14,189,7561
18173.0,86,31,2106
18174.0,7,1,104
18176.0,358,30,476
18177.0,31,74,1341
18178.0,128,97,1590
18179.0,9,90,1793
18180.0,4,119,1843
18181.0,24,44,382
18183.0,227,37,632
18184.0,15,1,49
18185.0,249,17,304
18188.0,15,71,2001
18189.0,77,68,1090
18190.0,192,15,284
18191.0,261,7,207
18192.0,71,45,957
18193.0,165,16,243
18194.0,82,7,973
18196.0,95,141,689
18198.0,4,159,5425
18200.0,106,32,163
18202.0,199,68,1396
18203.0,157,19,160
18204.0,71,200,1993
18205.0,36,32,517
18209.0,28,8,139
18210.0,1,134,2621
18211.0,25,42,600
18212.0,326,43,248
18213.0,236,15,232
18215.0,89,13,299
18216.0,31,26,481
18217.0,29,31,621
18218.0,211,21,662
18219.0,2,114,2069
18220.0,226,2,305
18221.0,22,64,1041
18222.0,92,19,443
18223.0,4,272,6484
18224.0,263,10,158
18225.0,3,271,5509
18226.0,44,242,5228
18227.0,217,5,93
18228.0,56,30,779
18229.0,11,164,7276
18230.0,9,86,2810
18231.0,192,124,2083
18232.0,81,37,592
18233.0,325,1,440
18235.0,71,104,1796
18236.0,29,49,882
18237.0,2,61,987
18239.0,218,88,1561
18240.0,46,6,422
18241.0,9,104,2073
18242.0,72,78,2232
18245.0,7,175,2567
18246.0,23,4,596
18248.0,122,47,804
18249.0,17,8,95
18250.0,310,21,349
18251.0,87,16,4314
18252.0,50,98,526
18255.0,89,6,103
18257.0,39,118,2337
18259.0,24,42,2338
18260.0,172,134,2643
18261.0,43,21,324
18262.0,140,13,149
18263.0,25,61,1213
18265.0,72,46,801
18268.0,134,1,25
18269.0,366,7,168
18270.0,38,11,283
18272.0,2,166,3078
18273.0,2,3,204
18274.0,30,11,175
18276.0,43,14,335
18277.0,58,8,110
18278.0,73,9,173
18280.0,277,10,180
18281.0,180,7,80
18282.0,7,12,178
18283.0,3,756,2094
18287.0,42,70,1837
